,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,source,ID
1293,2020-11-15,1605416400,50.7,23.5,35.9,50.7,20.5,33.7,29.0,76.79,0.37,,25.0,,5.66,5.66,46.1,9.5,91.7,1019.5,49.6,9.3,63.6,4.8,3.0,06:40:47,1605440447,16:20:09,1605475209,0.0,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,obs,6308
1294,2015-01-23,1421992800,35.2,16.2,26.0,25.4,6.5,16.8,22.7,87.6,0.0,0.0,0.0,,0.5,2.7,,17.2,287.5,1025.8,25.3,9.4,179.6,15.5,7.0,07:51:09,1422021069,18:11:49,1422058309,0.06,Partially cloudy,Partly cloudy throughout the day.,snow,obs,102
1295,2019-11-04,1572850800,78.5,40.8,60.0,78.5,40.8,59.7,25.7,30.1,0.0,0.0,0.0,,0.0,0.0,19.7,12.8,231.0,1013.6,0.1,9.9,156.9,13.4,7.0,06:26:28,1572873988,17:14:13,1572912853,0.25,Clear,Clear conditions throughout the day.,clear-day,obs,5174
1296,2016-07-29,1469764800,87.6,72.5,80.4,93.2,72.5,83.0,71.7,76.0,0.0,0.0,0.0,,0.0,0.0,16.1,7.9,235.2,,24.6,9.9,270.5,23.4,9.0,06:14:18,1469787258,20:18:13,1469837893,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1834
1297,2018-06-29,1530248400,96.2,78.1,86.5,108.3,78.1,93.7,74.0,67.9,0.0,0.0,0.0,,0.0,0.0,18.3,11.4,92.7,1013.3,14.9,9.9,280.7,24.2,8.0,06:00:43,1530270043,20:31:19,1530322279,0.51,Clear,Clear conditions throughout the day.,clear-day,obs,3809
1298,2020-02-07,1581055200,53.8,27.4,38.8,53.8,23.1,38.1,27.3,66.57,0.0,,0.0,,0.0,0.0,,8.1,176.4,1012.2,30.1,9.9,299.5,12.9,6.0,07:20:14,1581081614,17:57:19,1581119839,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5524
1299,2015-09-04,1441339200,92.4,66.8,79.0,92.9,66.8,79.5,65.0,66.4,0.0,0.0,0.0,,0.0,0.0,,5.0,120.3,1016.0,6.9,8.2,199.1,17.1,6.0,07:18:04,1441365484,20:12:18,1441411938,0.71,Clear,Clear conditions throughout the day.,clear-day,obs,801
1300,2019-08-31,1567231200,91.0,60.3,74.5,87.0,60.3,73.4,51.2,52.4,0.0,0.0,0.0,,0.0,0.0,25.3,12.6,166.3,1015.1,35.8,9.2,268.8,23.2,9.0,06:26:55,1567254415,19:33:09,1567301589,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,5031
1301,2019-07-14,1563080400,84.7,74.5,79.7,88.3,74.5,81.2,68.9,70.28,0.0,,0.0,,0.0,0.0,23.0,14.0,78.0,1011.3,57.6,9.9,250.6,14.4,5.0,06:29:10,1563103750,20:36:04,1563154564,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5461
1302,2015-10-21,1445400000,71.0,53.9,60.2,71.0,53.9,60.2,53.3,79.3,0.42,100.0,29.17,['rain'],0.0,0.0,33.3,13.0,189.3,1019.5,90.3,8.7,92.2,8.1,4.0,08:02:44,1445428964,18:50:53,1445467853,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs,944
1303,2016-10-17,1476676800,86.6,76.4,80.7,90.9,76.4,82.3,68.6,67.3,0.0,0.0,0.0,,0.0,0.0,26.4,19.1,66.0,1013.1,28.6,9.9,226.1,19.5,8.0,07:21:17,1476703277,18:51:07,1476744667,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1971
1304,2019-04-01,1554091200,61.3,36.4,49.1,61.3,32.3,46.6,23.7,39.3,0.0,0.0,0.0,,0.0,0.0,21.9,13.4,175.5,1022.4,30.6,9.9,289.8,25.2,10.0,07:26:02,1554117962,19:58:44,1554163124,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,4620
1305,2020-06-18,1592460000,65.9,48.8,55.8,65.9,43.4,54.0,42.2,62.2,0.07,100.0,12.5,['rain'],0.0,0.0,28.9,18.3,280.8,1020.4,67.7,9.8,200.0,17.2,8.0,05:23:57,1592479437,21:07:03,1592536023,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,obs,5932
1306,2015-04-28,1430197200,75.7,66.4,70.7,75.7,66.4,70.7,63.2,77.5,0.02,100.0,8.33,['rain'],0.0,0.0,28.0,23.7,145.4,1008.1,91.6,8.8,176.0,15.3,6.0,06:19:54,1430219994,19:35:16,1430267716,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,obs,417
1307,2016-03-29,1459227600,64.4,29.3,47.5,64.4,29.3,47.2,26.7,50.6,0.0,0.0,0.0,,0.0,0.0,26.4,15.0,113.9,1017.7,22.9,9.9,149.4,12.9,5.0,06:59:02,1459252742,19:40:34,1459298434,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1422
1308,2018-12-05,1543996800,55.0,43.5,50.9,55.0,42.0,49.9,44.1,77.95,0.16,,20.83,,0.0,0.0,26.4,15.1,38.4,1011.6,79.3,9.8,47.5,3.9,3.0,07:11:05,1544022665,16:48:29,1544057309,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,4270
1309,2016-06-02,1464840000,78.4,69.5,72.8,78.4,69.5,72.8,69.6,90.1,0.01,100.0,4.17,['rain'],0.0,0.0,,9.0,59.3,1017.5,76.0,4.2,294.7,25.4,9.0,05:47:01,1464860821,20:19:43,1464913183,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,1588
1310,2015-12-10,1449723600,66.5,44.3,56.4,66.5,44.3,56.4,47.2,72.1,0.0,0.0,0.0,,0.0,0.0,21.9,15.0,192.6,1015.2,36.1,9.7,123.8,10.6,5.0,07:25:54,1449750354,17:17:46,1449785866,1.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,obs,1072
1311,2020-06-03,1591160400,89.6,68.0,78.7,93.5,68.0,80.3,67.4,70.1,0.0,0.0,0.0,,0.0,0.0,27.7,11.4,130.2,1013.5,49.2,6.5,248.4,21.6,9.0,06:04:57,1591182297,20:28:51,1591234131,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5898
1312,2020-04-15,1586923200,67.7,55.7,62.5,67.7,55.7,62.5,43.3,50.0,0.0,0.0,0.0,,0.0,0.0,23.0,16.1,167.0,1014.4,37.9,9.9,270.5,23.3,9.0,06:57:06,1586948226,19:59:33,1586995173,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5748
1313,2017-05-12,1494572400,66.1,53.8,59.3,66.1,53.8,59.3,44.4,59.1,0.0,0.0,0.0,,0.0,0.0,38.0,27.2,290.2,1020.9,27.5,9.9,350.0,30.3,10.0,06:01:34,1494594094,20:09:51,1494644991,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2577
1314,2019-12-29,1577606400,59.2,34.3,47.6,59.2,29.0,46.2,31.2,57.4,0.0,0.0,0.0,,0.0,0.0,,7.1,179.3,1022.2,0.0,9.9,129.4,11.2,5.0,06:44:02,1577630642,16:44:42,1577666682,0.05,Clear,Clear conditions throughout the day.,clear-day,obs,5318
1315,2016-12-11,1481436000,42.2,26.1,36.2,36.7,20.5,29.4,28.9,76.3,0.0,0.0,0.0,,0.0,0.0,36.9,24.2,279.6,1011.1,0.2,9.4,93.0,7.9,5.0,07:38:46,1481463526,17:16:57,1481498217,0.45,Clear,Clear conditions throughout the day.,clear-day,obs,2127
1316,2020-09-10,1599714000,88.9,65.0,77.1,91.7,65.0,78.4,68.0,76.4,0.03,100.0,12.5,['rain'],0.0,0.0,,4.9,47.1,1020.6,15.5,9.9,193.2,16.7,9.0,06:37:10,1599737830,19:11:01,1599783061,0.76,Rain,Clear conditions throughout the day with rain.,rain,obs,6164
1317,2018-11-02,1541131200,70.0,44.0,52.8,70.0,41.5,51.6,46.2,78.8,0.19,100.0,12.5,['rain'],0.0,0.0,31.6,16.0,262.6,1006.9,93.1,8.8,35.4,3.0,2.0,07:54:03,1541159643,18:25:50,1541197550,0.86,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,obs,4159
1318,2018-01-30,1517292000,55.7,26.1,40.5,55.7,17.8,34.8,18.0,42.2,0.0,0.0,0.0,,0.0,0.0,29.2,23.2,172.0,1025.4,3.7,9.9,162.6,14.1,6.0,07:29:05,1517318945,17:54:47,1517356487,0.49,Clear,Clear conditions throughout the day.,clear-day,obs,3366
1319,2015-08-01,1438401600,83.7,64.6,73.9,82.5,64.6,73.6,59.6,65.2,0.0,0.0,0.0,,0.0,0.0,19.7,10.7,277.0,1014.2,37.6,9.9,338.8,29.1,10.0,06:29:14,1438424954,20:37:37,1438475857,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,694
1320,2021-01-20,1611122400,53.9,41.3,48.2,53.9,39.2,46.9,36.3,66.7,0.01,100.0,4.17,['rain'],0.0,0.0,,7.1,218.9,1024.7,76.1,9.2,110.2,9.5,5.0,06:49:53,1611146993,17:07:25,1611184045,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,6534
1321,2017-07-31,1501484400,96.2,61.2,78.5,93.3,61.2,77.2,49.7,40.8,0.0,0.0,0.0,,0.0,0.0,39.1,13.5,306.9,1013.2,5.1,9.5,343.9,30.0,10.0,06:07:50,1501506470,20:10:55,1501557055,0.29,Clear,Clear conditions throughout the day.,clear-day,obs,2824
1322,2018-05-25,1527228000,89.7,51.6,71.2,85.7,51.6,70.0,40.8,40.7,0.0,0.0,0.0,,0.0,0.0,,8.4,196.6,1011.1,0.0,9.9,355.4,30.7,10.0,05:31:17,1527247877,20:13:16,1527300796,0.42,Clear,Clear conditions throughout the day.,clear-day,obs,3736
1323,2017-12-19,1513663200,54.0,46.1,50.9,54.0,42.1,49.8,50.9,100.0,0.57,100.0,29.17,['rain'],0.0,0.0,,8.0,153.7,1020.2,96.9,5.3,40.9,3.5,2.0,07:10:50,1513689050,16:58:01,1513724281,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs,3223
1324,2020-07-31,1596168000,89.5,69.8,77.6,96.2,69.8,79.6,72.8,86.9,3.86,100.0,37.5,['rain'],0.0,0.0,43.8,12.5,206.8,1010.8,63.2,8.7,228.7,19.8,9.0,06:39:38,1596191978,20:38:51,1596242331,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,6021
1325,2017-09-17,1505620800,81.6,57.1,68.5,81.7,57.1,68.5,59.9,76.9,0.0,0.0,0.0,,0.0,0.0,,4.7,72.3,1019.6,44.9,6.8,215.1,18.6,7.0,07:04:52,1505646292,19:26:26,1505690786,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2961
1326,2018-05-06,1525586400,75.8,39.9,58.4,75.8,33.2,57.2,37.8,53.5,0.0,0.0,0.0,,0.0,0.0,21.9,11.2,139.3,1018.7,2.6,9.9,299.4,25.7,10.0,05:52:40,1525607560,20:11:37,1525659097,0.68,Clear,Clear conditions throughout the day.,clear-day,obs,3673
1327,2015-04-17,1429254000,84.2,48.2,66.4,81.3,48.2,65.7,19.1,18.7,0.0,0.0,0.0,,0.0,0.0,24.2,15.2,281.0,1015.9,0.0,9.9,326.0,28.3,10.0,06:14:52,1429276492,19:20:25,1429323625,0.99,Clear,Clear conditions throughout the day.,clear-day,obs,381
1328,2018-02-06,1517904000,69.4,55.1,59.8,69.4,55.1,59.8,52.8,78.9,0.0,0.0,0.0,,0.0,0.0,,7.8,151.1,1016.0,41.4,5.8,155.1,13.4,6.0,06:45:41,1517928341,17:28:11,1517966891,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,3389
1329,2020-12-29,1609228800,55.3,35.3,43.9,55.3,32.7,42.2,35.1,73.6,0.0,0.0,0.0,,0.0,0.0,,11.1,224.7,1023.0,0.0,9.3,108.1,9.4,4.0,07:18:54,1609255134,16:54:23,1609289663,0.5,Clear,Clear conditions throughout the day.,clear-day,obs,6471
1330,2017-03-16,1489636800,51.6,27.1,38.0,51.6,19.8,32.7,9.9,32.9,0.0,0.0,0.0,,0.0,0.0,23.0,15.1,302.8,1025.1,0.1,9.9,271.4,23.4,9.0,07:24:17,1489663457,19:24:12,1489706652,0.57,Clear,Clear conditions throughout the day.,clear-day,obs,2432
1331,2016-11-19,1479531600,59.5,47.4,53.9,59.5,42.7,53.5,44.4,70.8,0.06,100.0,8.33,['rain'],0.0,0.0,28.4,17.2,107.2,1010.9,39.1,9.7,125.5,10.8,5.0,06:47:35,1479556055,16:34:20,1479591260,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,2062
1332,2017-05-21,1495339200,88.9,71.6,79.6,92.3,71.6,81.1,69.9,75.0,0.0,0.0,0.0,,0.0,0.0,24.2,14.6,113.7,1019.3,42.1,9.9,241.4,20.7,9.0,06:32:00,1495362720,20:12:53,1495411973,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2598
1333,2020-02-25,1582610400,58.9,43.3,52.3,58.9,42.1,51.8,45.5,78.3,0.05,100.0,4.17,['rain'],0.0,0.0,,10.6,289.1,1010.1,26.1,9.9,100.2,8.7,4.0,06:25:28,1582633528,17:42:47,1582674167,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,5573
1334,2015-09-22,1442905200,92.9,77.3,84.0,91.8,77.3,83.6,58.9,43.8,0.0,0.0,0.0,,0.0,0.0,31.1,14.8,107.8,1009.0,11.9,9.9,192.4,16.7,6.0,06:28:16,1442928496,18:37:44,1442972264,0.31,Clear,Clear conditions throughout the day.,clear-day,obs,856
1335,2019-10-13,1570950000,88.1,59.1,74.5,84.3,59.1,73.4,34.5,25.4,0.0,0.0,0.0,,0.0,0.0,,7.0,132.7,1009.5,1.2,9.9,223.5,19.3,8.0,06:31:50,1570973510,17:57:47,1571014667,0.5,Clear,Clear conditions throughout the day.,clear-day,obs,5089
1336,2016-09-06,1473134400,91.6,58.4,74.5,92.7,58.4,75.1,62.1,69.6,0.0,0.0,0.0,,0.0,0.0,,8.6,136.0,1021.8,24.4,9.8,247.8,21.4,8.0,06:59:23,1473159563,19:47:26,1473205646,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1863
1337,2019-10-25,1571979600,62.0,54.6,58.0,62.0,54.6,58.0,54.8,89.7,1.32,100.0,75.0,['rain'],0.0,0.0,24.0,15.9,192.0,1015.2,69.3,6.9,12.5,1.1,0.0,07:26:14,1572006374,18:31:08,1572046268,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs,5123
1338,2015-02-14,1423893600,72.9,54.9,64.8,72.9,54.9,64.8,55.4,73.1,0.0,0.0,0.0,,0.0,0.0,18.3,9.2,113.8,1023.4,64.3,9.3,190.4,16.4,7.0,07:15:54,1423919754,18:28:37,1423960117,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,155
1339,2016-01-05,1451970000,31.8,12.7,21.5,29.1,-4.0,12.3,-2.3,36.1,0.0,0.0,0.0,,0.0,0.0,28.6,16.8,270.1,1035.8,0.0,9.9,124.5,10.7,5.0,07:23:12,1451996592,16:49:58,1452030598,0.9,Clear,Clear conditions throughout the day.,clear-day,obs,1160
1340,2019-05-07,1557205200,45.9,40.9,43.1,40.7,33.7,35.5,31.6,63.9,0.0,0.0,0.0,,0.0,0.0,32.9,20.4,20.1,1025.1,78.2,9.9,128.7,10.8,5.0,05:37:51,1557225471,19:59:21,1557277161,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,4698
1341,2019-05-17,1558069200,84.8,69.8,77.4,86.6,69.8,78.2,66.5,70.38,0.0,,0.0,,0.0,0.0,21.8,14.8,133.6,1014.6,8.2,9.5,484.9,26.2,9.0,06:05:29,1558091129,19:47:40,1558140460,0.49,Clear,Clear conditions throughout the day.,clear-day,obs,4732
1342,2020-05-19,1589860800,88.7,69.9,78.7,87.1,69.9,78.3,61.5,59.9,0.03,100.0,4.17,['rain'],0.0,0.0,20.2,15.4,270.0,1009.3,50.9,9.9,338.1,29.3,10.0,06:40:17,1589884817,20:27:32,1589934452,0.96,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,obs,5820
1343,2015-06-01,1433131200,52.5,46.2,49.4,52.5,39.8,46.6,47.9,94.8,0.78,100.0,54.17,['rain'],0.0,0.0,30.0,14.9,30.2,1021.6,48.9,2.6,101.4,8.8,3.0,05:33:53,1433151233,20:43:45,1433205825,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs,505
1344,2016-05-11,1462946400,57.8,35.9,47.9,57.8,29.6,45.2,37.0,68.8,0.0,0.0,0.0,,0.0,0.0,26.5,20.7,131.3,1019.0,27.3,9.9,324.9,28.1,10.0,05:47:38,1462967258,20:03:27,1463018607,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1530
1345,2015-11-22,1448179200,85.3,52.5,68.0,82.2,52.5,67.4,20.2,18.8,0.0,0.0,0.0,,0.0,0.0,,8.1,58.9,1013.5,2.5,9.9,169.8,14.5,6.0,06:28:52,1448202532,16:42:34,1448239354,0.42,Clear,Clear conditions throughout the day.,clear-day,obs,1025
1346,2017-10-05,1507179600,82.9,59.2,71.0,81.8,59.2,70.9,56.6,63.2,0.0,0.0,0.0,,0.0,0.0,,8.3,45.2,1022.3,16.0,9.9,239.9,20.7,8.0,06:43:38,1507203818,18:25:03,1507245903,0.5,Clear,Clear conditions throughout the day.,clear-day,obs,3018
1347,2018-11-30,1543561200,63.2,51.0,56.5,63.2,51.0,56.5,48.8,77.51,1.0,,29.17,,0.0,0.0,29.8,14.6,184.8,1009.6,73.4,9.8,133.4,9.6,5.0,07:13:51,1543587231,17:20:32,1543623632,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs,4227
1348,2016-04-18,1460952000,82.7,48.2,66.4,80.3,47.4,65.8,39.2,41.7,0.0,0.0,0.0,,0.0,0.0,19.3,13.7,216.4,1023.0,31.5,9.8,309.3,26.7,9.0,06:25:57,1460975157,19:48:18,1461023298,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1475
1349,2018-02-27,1519707600,60.9,35.9,47.8,60.9,31.8,46.6,34.3,66.6,0.0,0.0,0.0,,0.0,0.0,18.3,10.6,82.7,1028.8,0.0,8.7,207.4,17.8,7.0,06:56:25,1519732585,18:19:00,1519773540,0.46,Clear,Clear conditions throughout the day.,clear-day,obs,3448
1350,2019-03-09,1552111200,71.1,47.5,59.3,71.1,45.1,59.2,24.3,34.1,0.0,0.0,0.0,,0.0,0.0,34.4,22.0,235.3,1008.7,1.4,9.9,225.9,19.5,8.0,07:09:12,1552136952,18:55:25,1552179325,0.04,Clear,Clear conditions throughout the day.,clear-day,obs,4677
1351,2020-07-07,1594094400,87.4,71.4,79.0,92.2,71.4,80.8,70.1,75.4,0.02,100.0,8.33,['rain'],0.0,0.0,16.0,7.9,94.5,1014.8,26.3,9.7,207.0,17.9,7.0,06:30:12,1594117812,20:55:50,1594169750,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,obs,5965
1352,2017-05-29,1496041200,84.7,56.9,68.6,84.0,56.9,68.6,55.1,64.3,0.0,0.0,0.0,,0.0,0.0,36.9,11.6,219.3,1012.0,0.2,9.9,312.9,27.1,9.0,05:47:02,1496062022,20:23:55,1496114635,0.09,Clear,Clear conditions throughout the day.,clear-day,obs,2609
1353,2016-09-30,1475211600,79.5,52.2,64.9,79.5,52.2,64.9,52.5,68.9,0.0,0.0,0.0,,0.0,0.0,,5.9,150.0,1020.3,0.1,9.9,259.0,22.5,9.0,07:13:48,1475237628,19:06:17,1475280377,1.0,Clear,Clear conditions throughout the day.,clear-day,obs,1926
1354,2020-01-24,1579845600,63.7,46.9,54.8,63.7,44.2,54.6,44.1,72.5,0.0,0.0,0.0,,0.0,0.0,19.7,11.5,276.2,1017.0,39.3,6.9,57.0,4.9,4.0,06:47:58,1579870078,17:21:44,1579908104,1.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,5436
1355,2015-10-14,1444795200,69.1,39.2,52.7,69.1,35.8,52.2,37.3,60.7,0.0,0.0,0.0,,0.0,0.0,16.5,9.1,244.1,1015.1,9.0,9.9,204.0,17.5,7.0,07:58:14,1444823894,19:12:30,1444864350,0.01,Clear,Clear conditions throughout the day.,clear-day,obs,913
1356,2017-01-24,1485241200,34.7,19.2,28.9,24.5,14.9,19.5,22.7,78.0,0.0,0.0,0.0,,0.7,7.0,24.2,16.7,266.4,1013.5,24.1,9.9,108.5,9.2,5.0,08:09:16,1485270556,17:46:56,1485305216,0.95,Partially cloudy,Partly cloudy throughout the day.,snow,obs,2259
1357,2019-09-16,1568610000,89.2,74.7,80.4,95.2,74.7,83.0,72.6,78.45,0.11,,29.17,,0.0,0.0,29.7,15.2,112.5,1014.4,31.6,9.7,218.6,11.8,8.0,07:07:08,1568635628,19:26:25,1568679985,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,5066
1358,2017-08-16,1502866800,82.1,57.0,67.0,81.6,57.0,66.9,54.6,66.8,0.0,0.0,0.0,,0.0,0.0,,15.0,270.0,1013.2,33.1,9.5,308.9,26.9,9.0,06:23:55,1502889835,19:58:07,1502938687,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,2873
1359,2020-08-19,1597809600,86.3,70.8,76.6,90.9,70.8,77.4,67.5,74.04,0.13,,16.67,,0.0,0.0,40.3,10.3,74.8,1011.9,46.3,9.8,143.9,7.3,7.0,07:05:04,1597835104,20:24:09,1597883049,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,6099
1360,2018-06-08,1528434000,93.0,67.8,81.1,94.7,67.8,82.3,67.2,67.07,0.0,,0.0,,0.0,0.0,,4.9,87.2,1017.7,18.6,9.5,447.4,24.2,10.0,05:52:40,1528455160,20:06:10,1528506370,0.84,Clear,Clear conditions throughout the day.,clear-day,obs,3761
1361,2015-08-23,1440306000,83.6,68.4,74.5,90.7,68.4,76.0,71.3,89.8,0.39,100.0,16.67,['rain'],0.0,0.0,25.3,6.4,221.3,1015.1,34.5,8.8,259.2,22.5,8.0,06:12:46,1440328366,19:24:05,1440375845,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs,769
1362,2018-01-21,1516510800,73.5,59.2,65.0,73.5,59.2,65.0,59.8,84.2,0.0,0.0,0.0,,0.0,0.0,,11.0,180.5,1022.8,16.2,9.8,164.0,14.2,7.0,07:14:55,1516536895,17:53:41,1516575221,0.09,Clear,Clear conditions throughout the day.,clear-day,obs,3331
1363,2015-01-31,1422680400,29.4,15.3,21.6,26.0,1.1,12.0,5.0,49.0,0.0,0.0,0.0,,0.0,0.9,29.7,17.2,250.8,1025.2,9.0,9.9,156.2,13.4,6.0,07:15:38,1422706538,17:26:16,1422743176,0.45,Clear,Clear conditions throughout the day.,clear-day,obs,339
1364,2020-08-15,1597464000,83.7,72.5,76.4,88.8,72.5,77.2,72.1,87.0,0.24,100.0,16.67,['rain'],0.0,0.0,33.3,12.8,276.4,1012.1,59.4,8.1,175.4,15.0,8.0,07:03:06,1597489386,20:25:24,1597537524,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,6133
1365,2016-12-27,1482818400,81.0,70.2,73.8,83.6,70.2,74.0,69.7,88.0,0.04,100.0,12.5,['rain'],0.0,0.0,,8.7,115.4,1022.5,84.2,5.4,144.4,12.4,6.0,07:15:04,1482844504,17:30:44,1482881444,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,2170
1366,2017-04-15,1492239600,72.0,44.8,58.2,72.0,43.8,57.8,40.2,54.0,0.0,0.0,0.0,,0.0,0.0,,8.0,218.7,1017.4,72.5,9.9,233.0,19.9,9.0,06:24:31,1492262671,19:34:02,1492310042,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2520
1367,2016-10-31,1477886400,58.9,45.1,51.9,58.9,41.8,50.7,43.5,73.5,0.0,0.0,0.0,,0.0,0.0,,12.7,95.6,1021.4,80.1,9.9,120.0,10.4,4.0,08:05:56,1477915556,18:36:03,1477953363,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2035
1368,2020-12-01,1606802400,57.5,27.5,40.3,57.5,24.2,39.9,28.3,68.25,0.0,,4.17,,0.0,0.0,,6.2,110.4,1024.3,1.7,9.9,383.8,16.6,7.0,06:51:26,1606827086,17:06:20,1606863980,0.51,Clear,Clear conditions throughout the day.,clear-day,obs,6426
1369,2017-09-10,1505016000,69.8,54.3,62.8,69.8,54.3,62.8,50.0,64.3,0.0,0.0,0.0,,0.0,0.0,23.0,13.9,36.2,1025.4,25.2,9.9,169.4,14.6,6.0,07:02:34,1505041354,19:37:25,1505086645,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2936
1370,2018-04-17,1523937600,75.8,35.0,54.7,75.8,31.9,53.5,36.3,54.0,0.0,0.0,0.0,,0.0,0.0,23.2,15.2,256.7,1017.1,0.1,9.9,304.3,26.3,9.0,07:05:01,1523963101,20:10:59,1524010259,0.01,Clear,Clear conditions throughout the day.,clear-day,obs,3624
1371,2016-06-13,1465790400,64.5,52.9,58.3,64.5,52.9,58.3,46.4,64.8,0.0,0.0,0.0,,0.0,0.0,32.3,21.7,298.7,1010.0,82.6,9.9,300.6,26.1,9.0,05:16:53,1465809413,20:35:19,1465864519,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1619
1372,2020-07-12,1594526400,87.2,65.0,76.6,91.5,65.0,77.9,66.0,71.0,0.0,0.0,0.0,,0.0,0.0,,10.3,211.3,1010.5,2.7,9.9,201.3,17.3,8.0,06:35:54,1594550154,20:49:41,1594601381,0.73,Clear,Clear conditions throughout the day.,clear-day,obs,6076
1373,2018-01-06,1515218400,62.6,35.9,49.6,62.6,35.9,49.6,41.9,76.2,0.0,0.0,0.0,,0.0,0.0,18.3,10.2,102.4,1026.2,59.4,9.0,71.4,6.1,4.0,07:28:34,1515245314,17:44:35,1515282275,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3274
1374,2016-02-05,1454659200,57.9,43.1,49.8,57.9,42.1,48.2,42.9,78.4,0.12,100.0,12.5,['rain'],0.0,0.0,45.0,27.1,145.6,1022.2,56.6,9.1,43.0,3.8,2.0,07:33:23,1454686403,17:26:36,1454721996,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs,1249
1375,2015-08-28,1440741600,90.0,50.5,71.6,85.9,50.5,70.6,43.3,42.0,0.0,0.0,0.0,,0.0,0.0,,8.4,127.2,1014.5,10.0,11.5,298.9,25.8,9.0,06:50:12,1440766212,20:04:45,1440813885,0.49,Clear,Clear conditions throughout the day.,clear-day,obs,786
